"PK_HABIT2";"FPK_NATURA";"SITECODE";"HABCODE";"DESCRIPTFR";"COVER"
42205,00;6650,00;"FR9301518";"N09";"Pelouses sèches, Steppes";"18"
42206,00;6650,00;"FR9301518";"N16";"Forêts caducifoliées";"42"
42207,00;6650,00;"FR9301518";"N17";"Forêts de résineux";"17"
42208,00;6650,00;"FR9301518";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"2"
42209,00;6650,00;"FR9301518";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"2"
42210,00;6650,00;"FR9301518";"N11";"Pelouses alpine et sub-alpine";"18"
42211,00;6650,00;"FR9301518";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
42212,00;6651,00;"FR9301519";"N05";"Galets, Falaises maritimes, Ilots";"35"
42213,00;6651,00;"FR9301519";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"20"
42214,00;6651,00;"FR9301519";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
42215,00;6651,00;"FR9301519";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"10"
42216,00;6651,00;"FR9301519";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"1"
42217,00;6651,00;"FR9301519";"N15";"Autres terres arables";"1"
42218,00;6651,00;"FR9301519";"N16";"Forêts caducifoliées";"30"
42219,00;6651,00;"FR9301519";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"1"
42220,00;6651,00;"FR9301519";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
42221,00;6652,00;"FR9301523";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"2"
42222,00;6652,00;"FR9301523";"N09";"Pelouses sèches, Steppes";"1"
42223,00;6652,00;"FR9301523";"N16";"Forêts caducifoliées";"6"
42224,00;6652,00;"FR9301523";"N17";"Forêts de résineux";"32"
42225,00;6652,00;"FR9301523";"N11";"Pelouses alpine et sub-alpine";"16"
42226,00;6652,00;"FR9301523";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42227,00;6652,00;"FR9301523";"N19";"Forêts mixtes";"29"
42228,00;6652,00;"FR9301523";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"13"
42229,00;6653,00;"FR9301524";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42230,00;6653,00;"FR9301524";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
42231,00;6653,00;"FR9301524";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"5"
42232,00;6653,00;"FR9301524";"N09";"Pelouses sèches, Steppes";"1"
42233,00;6653,00;"FR9301524";"N17";"Forêts de résineux";"5"
42234,00;6653,00;"FR9301524";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"54"
42235,00;6653,00;"FR9301524";"N11";"Pelouses alpine et sub-alpine";"31"
42236,00;6653,00;"FR9301524";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"1"
42237,00;6653,00;"FR9301524";"N16";"Forêts caducifoliées";"1"
42238,00;6654,00;"FR9301525";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
42239,00;6654,00;"FR9301525";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"16"
42240,00;6654,00;"FR9301525";"N09";"Pelouses sèches, Steppes";"23"
42241,00;6654,00;"FR9301525";"N11";"Pelouses alpine et sub-alpine";"26"
42242,00;6654,00;"FR9301525";"N17";"Forêts de résineux";"19"
42243,00;6654,00;"FR9301525";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"15"
42244,00;6655,00;"FR9301526";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42245,00;6655,00;"FR9301526";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"2"
42246,00;6655,00;"FR9301526";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"4"
42247,00;6655,00;"FR9301526";"N11";"Pelouses alpine et sub-alpine";"15"
42248,00;6655,00;"FR9301526";"N17";"Forêts de résineux";"8"
42249,00;6655,00;"FR9301526";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"29"
42250,00;6655,00;"FR9301526";"N09";"Pelouses sèches, Steppes";"31"
42251,00;6655,00;"FR9301526";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"10"
42252,00;6656,00;"FR9301529";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42253,00;6656,00;"FR9301529";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"2"
42254,00;6656,00;"FR9301529";"N11";"Pelouses alpine et sub-alpine";"23"
42255,00;6656,00;"FR9301529";"N17";"Forêts de résineux";"25"
42256,00;6656,00;"FR9301529";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"37"
42257,00;6656,00;"FR9301529";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"5"
42258,00;6656,00;"FR9301529";"N09";"Pelouses sèches, Steppes";"2"
42259,00;6656,00;"FR9301529";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"3"
42260,00;6656,00;"FR9301529";"N16";"Forêts caducifoliées";"1"
42261,00;6656,00;"FR9301529";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
42262,00;6657,00;"FR9301533";"N05";"Galets, Falaises maritimes, Ilots";"2"
42263,00;6657,00;"FR9301533";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"2"
42264,00;6657,00;"FR9301533";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
42265,00;6657,00;"FR9301533";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"20"
42266,00;6657,00;"FR9301533";"N09";"Pelouses sèches, Steppes";"10"
42267,00;6657,00;"FR9301533";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"10"
42268,00;6657,00;"FR9301533";"N11";"Pelouses alpine et sub-alpine";"5"
42269,00;6657,00;"FR9301533";"N15";"Autres terres arables";"5"
42270,00;6657,00;"FR9301533";"N16";"Forêts caducifoliées";"24"
42271,00;6657,00;"FR9301533";"N17";"Forêts de résineux";"10"
42272,00;6657,00;"FR9301533";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"10"
42273,00;6657,00;"FR9301533";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
42274,00;6658,00;"FR9301535";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"9"
42275,00;6658,00;"FR9301535";"N09";"Pelouses sèches, Steppes";"16"
42276,00;6658,00;"FR9301535";"N16";"Forêts caducifoliées";"21"
42277,00;6658,00;"FR9301535";"N17";"Forêts de résineux";"15"
42278,00;6658,00;"FR9301535";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"16"
42279,00;6658,00;"FR9301535";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42280,00;6658,00;"FR9301535";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
42281,00;6658,00;"FR9301535";"N11";"Pelouses alpine et sub-alpine";"12"
42282,00;6658,00;"FR9301535";"N14";"Prairies ameliorées";"2"
42283,00;6658,00;"FR9301535";"N19";"Forêts mixtes";"3"
42284,00;6658,00;"FR9301535";"N20";"Forêt artificielle en monoculture (ex: Plantations de peupliers ou d'Arbres exotiques)";"4"
42285,00;6659,00;"FR9301545";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"6"
42286,00;6659,00;"FR9301545";"N09";"Pelouses sèches, Steppes";"5"
42287,00;6659,00;"FR9301545";"N19";"Forêts mixtes";"3"
42288,00;6659,00;"FR9301545";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"12"
42289,00;6659,00;"FR9301545";"N11";"Pelouses alpine et sub-alpine";"1"
42290,00;6659,00;"FR9301545";"N17";"Forêts de résineux";"15"
42291,00;6659,00;"FR9301545";"N12";"Cultures céréalières extensives   (incluant les cultures en rotation avec une jachère régulière)";"2"
42292,00;6659,00;"FR9301545";"N16";"Forêts caducifoliées";"56"
42296,00;6661,00;"FR9301547";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"10"
42297,00;6661,00;"FR9301547";"N09";"Pelouses sèches, Steppes";"32"
42298,00;6661,00;"FR9301547";"N16";"Forêts caducifoliées";"1"
42299,00;6661,00;"FR9301547";"N17";"Forêts de résineux";"21"
42300,00;6661,00;"FR9301547";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"16"
42301,00;6661,00;"FR9301547";"N11";"Pelouses alpine et sub-alpine";"20"
42302,00;6662,00;"FR9301549";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42303,00;6662,00;"FR9301549";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
42304,00;6662,00;"FR9301549";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"10"
42305,00;6662,00;"FR9301549";"N11";"Pelouses alpine et sub-alpine";"16"
42306,00;6662,00;"FR9301549";"N16";"Forêts caducifoliées";"30"
42307,00;6662,00;"FR9301549";"N17";"Forêts de résineux";"20"
42308,00;6662,00;"FR9301549";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"20"
42309,00;6662,00;"FR9301549";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"2"
42310,00;6663,00;"FR9301554";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"15"
42311,00;6663,00;"FR9301554";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"38"
42312,00;6663,00;"FR9301554";"N09";"Pelouses sèches, Steppes";"10"
42313,00;6663,00;"FR9301554";"N19";"Forêts mixtes";"10"
42314,00;6663,00;"FR9301554";"N17";"Forêts de résineux";"10"
42315,00;6663,00;"FR9301554";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42316,00;6663,00;"FR9301554";"N15";"Autres terres arables";"5"
42317,00;6663,00;"FR9301554";"N16";"Forêts caducifoliées";"5"
42318,00;6663,00;"FR9301554";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
42319,00;6663,00;"FR9301554";"N21";"Zones de plantations d'arbres  (incluant les Vergers, Vignes,  Dehesas)";"5"
42320,00;6664,00;"FR9301556";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42321,00;6664,00;"FR9301556";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"31"
42322,00;6664,00;"FR9301556";"N09";"Pelouses sèches, Steppes";"12"
42323,00;6664,00;"FR9301556";"N11";"Pelouses alpine et sub-alpine";"5"
42324,00;6664,00;"FR9301556";"N16";"Forêts caducifoliées";"9"
42325,00;6664,00;"FR9301556";"N17";"Forêts de résineux";"36"
42326,00;6664,00;"FR9301556";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"5"
42327,00;6664,00;"FR9301556";"N14";"Prairies ameliorées";"1"
42328,00;6665,00;"FR9301559";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"2"
42329,00;6665,00;"FR9301559";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"9"
42330,00;6665,00;"FR9301559";"N11";"Pelouses alpine et sub-alpine";"32"
42331,00;6665,00;"FR9301559";"N16";"Forêts caducifoliées";"11"
42332,00;6665,00;"FR9301559";"N17";"Forêts de résineux";"11"
42333,00;6665,00;"FR9301559";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"35"
42334,00;6666,00;"FR9301560";"N11";"Pelouses alpine et sub-alpine";"30"
42335,00;6666,00;"FR9301560";"N17";"Forêts de résineux";"10"
42336,00;6666,00;"FR9301560";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"30"
42337,00;6666,00;"FR9301560";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"30"
42338,00;6667,00;"FR9301561";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"24"
42339,00;6667,00;"FR9301561";"N17";"Forêts de résineux";"20"
42340,00;6667,00;"FR9301561";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"20"
42341,00;6667,00;"FR9301561";"N11";"Pelouses alpine et sub-alpine";"20"
42342,00;6667,00;"FR9301561";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"10"
42343,00;6667,00;"FR9301561";"N16";"Forêts caducifoliées";"5"
42344,00;6667,00;"FR9301561";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
42345,00;6668,00;"FR9301562";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42346,00;6668,00;"FR9301562";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"10"
42347,00;6668,00;"FR9301562";"N09";"Pelouses sèches, Steppes";"5"
42348,00;6668,00;"FR9301562";"N15";"Autres terres arables";"2"
42349,00;6668,00;"FR9301562";"N19";"Forêts mixtes";"75"
42350,00;6668,00;"FR9301562";"N21";"Zones de plantations d'arbres  (incluant les Vergers, Vignes,  Dehesas)";"1"
42351,00;6668,00;"FR9301562";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"5"
42352,00;6668,00;"FR9301562";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
42353,00;6669,00;"FR9301563";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42354,00;6669,00;"FR9301563";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"31"
42355,00;6669,00;"FR9301563";"N09";"Pelouses sèches, Steppes";"1"
42356,00;6669,00;"FR9301563";"N16";"Forêts caducifoliées";"14"
42357,00;6669,00;"FR9301563";"N17";"Forêts de résineux";"23"
42358,00;6669,00;"FR9301563";"N18";"Forêts sempervirentes non résineuses";"24"
42359,00;6669,00;"FR9301563";"N21";"Zones de plantations d'arbres  (incluant les Vergers, Vignes,  Dehesas)";"3"
42360,00;6669,00;"FR9301563";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"2"
42361,00;6669,00;"FR9301563";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
42362,00;6670,00;"FR9301566";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42363,00;6670,00;"FR9301566";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"15"
42364,00;6670,00;"FR9301566";"N09";"Pelouses sèches, Steppes";"10"
42365,00;6670,00;"FR9301566";"N15";"Autres terres arables";"3"
42366,00;6670,00;"FR9301566";"N16";"Forêts caducifoliées";"20"
42367,00;6670,00;"FR9301566";"N17";"Forêts de résineux";"10"
42368,00;6670,00;"FR9301566";"N19";"Forêts mixtes";"15"
42369,00;6670,00;"FR9301566";"N21";"Zones de plantations d'arbres  (incluant les Vergers, Vignes,  Dehesas)";"10"
42370,00;6670,00;"FR9301566";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"15"
42371,00;6670,00;"FR9301566";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
42372,00;6671,00;"FR9301567";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"60"
42373,00;6671,00;"FR9301567";"N09";"Pelouses sèches, Steppes";"15"
42374,00;6671,00;"FR9301567";"N16";"Forêts caducifoliées";"15"
42375,00;6671,00;"FR9301567";"N18";"Forêts sempervirentes non résineuses";"9"
42376,00;6671,00;"FR9301567";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
42377,00;6672,00;"FR9301568";"N05";"Galets, Falaises maritimes, Ilots";"2"
42378,00;6672,00;"FR9301568";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"50"
42379,00;6672,00;"FR9301568";"N09";"Pelouses sèches, Steppes";"18"
42380,00;6672,00;"FR9301568";"N17";"Forêts de résineux";"10"
42381,00;6672,00;"FR9301568";"N18";"Forêts sempervirentes non résineuses";"10"
42382,00;6672,00;"FR9301568";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"10"
42383,00;6673,00;"FR9301569";"N16";"Forêts caducifoliées";"20"
42384,00;6673,00;"FR9301569";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"10"
42385,00;6673,00;"FR9301569";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"5"
42386,00;6673,00;"FR9301569";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"5"
42387,00;6673,00;"FR9301569";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"60"
42403,00;6675,00;"FR9301571";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
42404,00;6675,00;"FR9301571";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
42405,00;6675,00;"FR9301571";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"12"
42406,00;6675,00;"FR9301571";"N09";"Pelouses sèches, Steppes";"5"
42407,00;6675,00;"FR9301571";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"1"
42408,00;6675,00;"FR9301571";"N16";"Forêts caducifoliées";"25"
42409,00;6675,00;"FR9301571";"N18";"Forêts sempervirentes non résineuses";"8"
42410,00;6675,00;"FR9301571";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"4"
42411,00;6675,00;"FR9301571";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"4"
42412,00;6675,00;"FR9301571";"N12";"Cultures céréalières extensives   (incluant les cultures en rotation avec une jachère régulière)";"1"
42413,00;6675,00;"FR9301571";"N14";"Prairies ameliorées";"1"
42414,00;6675,00;"FR9301571";"N17";"Forêts de résineux";"15"
42415,00;6675,00;"FR9301571";"N19";"Forêts mixtes";"20"
42416,00;6675,00;"FR9301571";"N20";"Forêt artificielle en monoculture (ex: Plantations de peupliers ou d'Arbres exotiques)";"1"
42417,00;6675,00;"FR9301571";"N21";"Zones de plantations d'arbres  (incluant les Vergers, Vignes,  Dehesas)";"1"
42418,00;6676,00;"FR9301572";"N09";"Pelouses sèches, Steppes";"30"
42419,00;6676,00;"FR9301572";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"15"
42420,00;6676,00;"FR9301572";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"10"
42421,00;6676,00;"FR9301572";"N18";"Forêts sempervirentes non résineuses";"5"
42422,00;6676,00;"FR9301572";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"40"
42423,00;6677,00;"FR9301573";"N05";"Galets, Falaises maritimes, Ilots";"1"
42424,00;6677,00;"FR9301573";"N18";"Forêts sempervirentes non résineuses";"1"
42425,00;6677,00;"FR9301573";"N01";"Mer, Bras de Mer";"98"
42426,00;6678,00;"FR9301574";"N16";"Forêts caducifoliées";"10"
42427,00;6678,00;"FR9301574";"N18";"Forêts sempervirentes non résineuses";"33"
42428,00;6678,00;"FR9301574";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"5"
42429,00;6678,00;"FR9301574";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"3"
42430,00;6678,00;"FR9301574";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"36"
