"PK_NATURA";"SITECODE";"SITE_NAME";"TYPE";"DATE_";"UPDATE_";"DATE_PROP";"DATE_LAST_PROP";"DATE_FIRST_CON";"DATE_CON";"SAC_DATE_INIT";"SAC_DATE";"SPA_DATE_INIT";"SPA_DATE";"AREA";"MARINE_AREA_POURC";"LONGITUDE";"LATITUDE";"FR_ALT_MAX";"FR_ALT_MIN";"FR_ALT_MEAN";"CD_REG";"INSPIRE_ID";"EXIST_PLAN";"SPA_LEGAL_REF";"SAC_LEGAL_REF";"EXPLANATIONS";"DATE_INTEGRATION"
"4703";"FR2100310";"Bois d'Humegnil-Epothemont";"B";30/6/1995 00:00:00;30/11/2006 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;30/1/2014 00:00:00;30/1/2014 00:00:00;;;417,00;;4,65;48,40;"161";"123";"140";"21";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000028535284&fastPos=20&fastReqId=1970959964&categorieLien=id&oldAction=rechTexte";;2/6/2015 00:00:00
"4709";"FR2200348";"Vallée de l'Authie";"B";31/1/1996 00:00:00;16/12/2013 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;27/10/2015 00:00:00;27/10/2015 00:00:00;;;742,00;;1,86;50,33;"120";"0";;"22";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031424985";;2/6/2015 00:00:00
"4728";"FR3100483";"Coteau de Dannes et de Camiers";"B";29/2/1996 00:00:00;30/11/2011 00:00:00;31/3/2001 00:00:00;30/4/2006 00:00:00;7/12/2004 00:00:00;12/11/2007 00:00:00;23/7/2015 00:00:00;23/7/2015 00:00:00;;;97,00;;1,63;50,57;"150";"70";"100";"31";;"false";;" http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030964468";;2/6/2015 00:00:00
"4729";"FR3100485";"Pelouses et bois neutrocalcicoles des cuestas du Boulonnais et du Pays de Licques et forêt de Guines";"B";29/2/1996 00:00:00;30/11/2011 00:00:00;30/4/2002 00:00:00;30/3/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/4/2015 00:00:00;17/4/2015 00:00:00;;;661,00;;1,88;50,73;"200";"100";;"31";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030540167";;2/6/2015 00:00:00
"4731";"FR3100488";"Coteau de la Montagne d'Acquin et pelouses du Val de Lumbres";"B";29/2/1996 00:00:00;30/6/2006 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/4/2015 00:00:00;17/4/2015 00:00:00;;;68,00;;2,09;50,73;"180";"50";;"31";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030540191";;2/6/2015 00:00:00
"4732";"FR3100489";"Pelouses, bois, forêts neutrocalcicoles et système alluvial de la moyenne vallée de l'Authie";"B";29/2/1996 00:00:00;30/11/2011 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;13/4/2007 00:00:00;13/4/2007 00:00:00;;;115,00;;2,05;50,25;"138";"17";;"31";;"false";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000000821003";;2/6/2015 00:00:00
"4733";"FR3100491";"Landes, mares et bois acides du Plateau de Sorrus Saint Josse, prairies alluviales et bois tourbeux en aval de Montreuil";"B";29/2/1996 00:00:00;30/11/2011 00:00:00;31/3/2001 00:00:00;31/3/2001 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;23/7/2015 00:00:00;23/7/2015 00:00:00;;;60,00;;1,71;50,46;"60";"4";;"31";;"false";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030964474";;2/6/2015 00:00:00
"4735";"FR3100494";"Prairies et marais tourbeux de Guines";"B";29/2/1996 00:00:00;30/11/2011 00:00:00;30/4/2002 00:00:00;30/4/2002 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;1/6/2015 00:00:00;1/6/2015 00:00:00;;;139,00;;1,91;50,88;"12";"1";"5";"31";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030703258";;2/6/2015 00:00:00
"4737";"FR3100498";"Forêt de Tournehem et pelouses de la cuesta du pays de Licques";"B";29/2/1996 00:00:00;30/6/2006 00:00:00;31/3/2001 00:00:00;31/3/2001 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/4/2015 00:00:00;17/4/2015 00:00:00;;;443,00;;2,02;50,76;"200";"60";;"31";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030540179";;2/6/2015 00:00:00
"4739";"FR3100504";"Pelouses métallicoles de la plaine de la Scarpe";"B";29/2/1996 00:00:00;30/11/2011 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;1/6/2015 00:00:00;1/6/2015 00:00:00;;;17,00;;3,08;50,40;"25";"20";;"31";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030744051";;2/6/2015 00:00:00
"4740";"FR3100507";"Forêts de Raismes / Saint Amand / Wallers et Marchiennes et plaine alluviale de la Scarpe";"B";29/2/1996 00:00:00;30/11/2011 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/4/2015 00:00:00;17/4/2015 00:00:00;;;1938,00;;3,42;50,39;"107";"16";;"31";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030536795";;2/6/2015 00:00:00
"4741";"FR3100512";"Hautes Vallées de la Solre, de la Thure, de la Hante et leurs versants boisés et bocagers";"B";29/2/1996 00:00:00;30/6/2006 00:00:00;31/7/2003 00:00:00;31/7/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/4/2015 00:00:00;17/4/2015 00:00:00;;;244,00;;4,15;50,21;"230";"150";;"31";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030536813";;2/6/2015 00:00:00
"4742";"FR3102001";"Marais de la grenouillère";"B";28/2/2001 00:00:00;30/6/2006 00:00:00;28/2/2001 00:00:00;28/2/2001 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/4/2015 00:00:00;17/4/2015 00:00:00;;;17,00;;2,11;50,40;"35";"33";;"31";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030540185";;2/6/2015 00:00:00
"4743";"FR3102003";"Récifs Gris-Nez Blanc-Nez";"B";30/6/2008 00:00:00;;31/10/2008 00:00:00;31/10/2008 00:00:00;22/12/2009 00:00:00;22/12/2009 00:00:00;29/5/2015 00:00:00;29/5/2015 00:00:00;;;29156,00;"100";1,56;50,89;"0";"-69";;"31";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030732264";;2/6/2015 00:00:00
"4749";"FR4301316";"Plateau du Lizon";"B";30/11/1995 00:00:00;24/6/2014 00:00:00;30/4/2002 00:00:00;30/4/2013 00:00:00;7/12/2004 00:00:00;3/12/2014 00:00:00;30/7/2015 00:00:00;30/7/2015 00:00:00;;;2076,00;;5,79;46,43;"1016";"366";"804";"43";;"true";;" http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030992186";;2/6/2015 00:00:00
"4752";"FR4301328";"Entrecôtes du Milieu - Malvaux";"B";30/11/1995 00:00:00;11/12/2012 00:00:00;31/12/1998 00:00:00;30/4/2013 00:00:00;7/12/2004 00:00:00;3/12/2014 00:00:00;27/5/2009 00:00:00;22/8/2016 00:00:00;;;1992,00;;6,01;46,67;"1210";"568";"918";"43";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000033079912&dateTexte=";;2/6/2015 00:00:00
"4753";"FR4301332";"Forêts, corniches calcaires, ruisseaux et marais de Vulvoz à Viry";"B";30/11/1995 00:00:00;2/6/2014 00:00:00;31/12/1998 00:00:00;31/12/1998 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;23/6/2015 00:00:00;23/6/2015 00:00:00;;;2400,00;;5,76;46,30;"1058";"351";"763";"43";;"false";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030852145";;2/6/2015 00:00:00
"4755";"FR4301348";"Piémont vosgien";"B";30/11/1995 00:00:00;31/5/2012 00:00:00;31/3/1999 00:00:00;30/4/2013 00:00:00;7/12/2004 00:00:00;3/12/2014 00:00:00;27/5/2009 00:00:00;1/8/2016 00:00:00;;;4701,00;;6,91;47,74;"1120";"395";"687";"43";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000033007605&dateTexte=";;2/6/2015 00:00:00
"4762";"FR5200634";"Cavités souterraines de l'Hôtel Hervé";"B";31/12/1995 00:00:00;15/4/2013 00:00:00;31/8/1998 00:00:00;31/8/1998 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;22/5/2015 00:00:00;22/5/2015 00:00:00;;;6,00;;-0,09;47,48;;;"50";"52";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030673159";;2/6/2015 00:00:00
"4763";"FR5200635";"Cavité souterraine de la Poinsonnière (Vieil Baugé)";"B";31/12/1995 00:00:00;15/4/2013 00:00:00;31/8/1998 00:00:00;31/8/1998 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;22/5/2015 00:00:00;22/5/2015 00:00:00;;;4,00;;-0,10;47,53;;;"55";"52";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030673165";;2/6/2015 00:00:00
"4764";"FR5200636";"Cave Prieur et cave du Château (Cunault)";"B";31/12/1995 00:00:00;15/4/2013 00:00:00;31/8/1998 00:00:00;31/8/1998 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;22/5/2015 00:00:00;22/5/2015 00:00:00;;;6,00;;-0,20;47,33;;;"40";"52";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030703252";;2/6/2015 00:00:00
"4772";"FR5400469";"Pertuis Charentais";"B";30/11/1995 00:00:00;30/6/2008 00:00:00;31/3/1999 00:00:00;30/4/2009 00:00:00;7/12/2004 00:00:00;10/1/2011 00:00:00;21/10/2014 00:00:00;21/10/2014 00:00:00;;;456027,00;"100";-1,58;46,04;"3";"-58";"-27";"54";;"false";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000029689905";;2/6/2015 00:00:00
"4782";"FR7200729";"Coteaux de la vallée de la Lémance";"B";30/11/1995 00:00:00;7/1/2015 00:00:00;31/3/1999 00:00:00;31/5/2015 00:00:00;7/12/2004 00:00:00;9/12/2016 00:00:00;21/6/2016 00:00:00;21/6/2016 00:00:00;;;230,00;;0,99;44,58;"250";"100";;"72";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000032791096&dateTexte=";"Mise à jour du FSD suite à l'élaboration du DOCOB et à la reconsultation des collectivités locales et EPCI";2/6/2015 00:00:00
"4809";"FR8201642";"Plateau du Retord et chaîne du Grand Colombier";"B";31/12/1995 00:00:00;21/8/2014 00:00:00;31/3/1999 00:00:00;31/5/2015 00:00:00;7/12/2004 00:00:00;9/12/2016 00:00:00;17/10/2008 00:00:00;16/3/2017 00:00:00;;;3623,00;;5,71;46,06;"1520";"406";"1134";"82";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000034270830&dateTexte=";;2/6/2015 00:00:00
"4825";"FR8301033";"Plaine des Varennes";"B";30/11/1995 00:00:00;3/10/2014 00:00:00;31/3/1999 00:00:00;31/5/2015 00:00:00;7/12/2004 00:00:00;9/12/2016 00:00:00;6/1/2017 00:00:00;6/1/2017 00:00:00;;;858,00;;3,43;45,79;"500";"320";;"83";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000033876708&dateTexte=";;2/6/2015 00:00:00
"4839";"FR9101451";"Gorges de la Clamoux";"B";31/1/1996 00:00:00;22/12/2014 00:00:00;31/7/2003 00:00:00;31/7/2003 00:00:00;19/7/2006 00:00:00;19/7/2006 00:00:00;9/3/2015 00:00:00;9/3/2015 00:00:00;;;861,00;;2,45;43,35;"736";"289";;"91";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030398027";;2/6/2015 00:00:00
"4840";"FR9101465";"Complexe lagunaire de Canet";"B";31/1/1996 00:00:00;23/12/2014 00:00:00;31/12/1998 00:00:00;31/12/1998 00:00:00;19/7/2006 00:00:00;19/7/2006 00:00:00;25/2/2015 00:00:00;25/2/2015 00:00:00;;;1872,00;;3,01;42,66;"5";"-1";"0";"91";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030316781";;2/6/2015 00:00:00
"4842";"FR9101493";"Embouchure du Tech et Grau de la Massane";"B";31/1/1996 00:00:00;14/1/2015 00:00:00;31/12/1998 00:00:00;31/12/1998 00:00:00;19/7/2006 00:00:00;19/7/2006 00:00:00;9/3/2015 00:00:00;9/3/2015 00:00:00;;;954,00;"68";3,05;42,56;"3";"-2";"0";"91";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030398033";;2/6/2015 00:00:00
"4843";"FR9102001";"Friches humides de Torremilla";"B";31/3/2001 00:00:00;22/12/2014 00:00:00;31/3/2001 00:00:00;30/9/2011 00:00:00;19/7/2006 00:00:00;16/11/2012 00:00:00;25/2/2015 00:00:00;25/2/2015 00:00:00;;;28,50;;2,85;42,73;"54";"50";;"91";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030316787";;2/6/2015 00:00:00
"4846";"FR9110105";"Gorges du Tarn et de la Jonte";"A";31/1/1997 00:00:00;7/8/2013 00:00:00;;31/5/2015 00:00:00;;;;;25/4/2006 00:00:00;18/5/2015 00:00:00;41801,00;;3,41;44,28;"1172";"390";;"91";;"false";"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030644731";;;2/6/2015 00:00:00
"4850";"FR9301550";"Sites à chauves souris de la Haute Tinée";"B";31/1/1996 00:00:00;21/10/2014 00:00:00;31/12/1998 00:00:00;31/12/1998 00:00:00;22/12/2003 00:00:00;22/12/2003 00:00:00;14/6/2011 00:00:00;14/6/2011 00:00:00;;;1787,00;;6,92;44,25;"1840";"1051";"1385";"93";;"null";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000024244127&fastPos=1&fastReqId=258556466&categorieLien=id&oldAction=rechTexte";"MAJ 2013.01 : complété champ data quality hab esp.

MAJ 2014.08 : intégration datas bio du DOCOB.

MAJ 2014.10 : correction d'erreurs suite validation DOCOB = suppression H8120 et réintégration H8130.";2/6/2015 00:00:00
"4856";"FR9301997";"Embiez - cap Sicie";"B";31/5/2008 00:00:00;20/10/2014 00:00:00;31/5/2008 00:00:00;30/10/2008 00:00:00;22/12/2009 00:00:00;22/12/2009 00:00:00;1/9/2015 00:00:00;1/9/2015 00:00:00;;;12379,00;"100";5,80;43,01;"0";"-1800";"-200";"93";;"null";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031183310";"MAJ 2014.03 : integration datas biologiques DOCOB (T0 Andromede 2012). Conversion surface site en Lamb93.

MAJ 2014.10 : corrections mineures cotations H110, H1140 et Caretta caretta, suite à l'examen du DOCOB par le CSRPN le 13/10/2014.";2/6/2015 00:00:00
"4868";"FR2100287";"Marais de Germont-Buzancy";"B";30/6/1995 00:00:00;30/9/2007 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/10/2008 00:00:00;17/10/2008 00:00:00;;;99,00;;4,90;49,43;"171";"167";"168";"21";;"false";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000019808125";;30/9/2015 00:00:00
"4873";"FR2200352";"Réseau de coteaux calcaires du Ponthieu oriental";"B";31/1/1996 00:00:00;19/8/2015 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;21/12/2010 00:00:00;21/12/2010 00:00:00;;;93,00;;2,15;50,10;"158";"62";;"22";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000023386564";;30/9/2015 00:00:00
"4874";"FR2200353";"Réseau de coteaux calcaires du Ponthieu méridional";"B";31/1/1996 00:00:00;21/8/2015 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;21/12/2010 00:00:00;21/12/2010 00:00:00;;;41,00;;2,02;50,04;"104";"15";;"22";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000023386569";;30/9/2015 00:00:00
"4875";"FR2212003";"Marais arrière-littoraux picards";"A";30/11/2005 00:00:00;17/10/2014 00:00:00;;30/9/2015 00:00:00;;;;;6/4/2006 00:00:00;24/8/2015 00:00:00;1815,00;;1,67;50,31;"10";"4";"6";"22";;"false";"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031125360";;;30/9/2015 00:00:00
"4890";"FR2600972";"Pelouses calcicoles du Mâconnais";"B";31/5/1995 00:00:00;17/2/2014 00:00:00;30/4/2002 00:00:00;30/4/2002 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;7/6/2011 00:00:00;7/6/2011 00:00:00;;;159,00;;4,72;46,30;"495";"310";"400";"26";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000024214852&fastPos=1&fastReqId=1787873335&categorieLien=id&oldAction=rechTexte";;30/9/2015 00:00:00
"4894";"FR2600976";"Prairies et forêts inondables du Val de Saône entre Chalon et Tournus et de la basse vallée de la Grosne";"B";31/5/1995 00:00:00;17/2/2014 00:00:00;30/4/2002 00:00:00;30/3/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;23/8/2010 00:00:00;23/8/2010 00:00:00;;;6161,00;;4,90;46,71;"190";"170";"185";"26";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000022796356";;30/9/2015 00:00:00
"4895";"FR2600979";"Dunes continentales, tourbière de la Truchère et prairies de la Basse Seille";"B";31/5/1995 00:00:00;17/2/2014 00:00:00;29/2/2004 00:00:00;29/2/2004 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;23/8/2010 00:00:00;23/8/2010 00:00:00;;;3050,00;;4,99;46,51;"196";"170";"180";"26";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000022796320";;30/9/2015 00:00:00
"4896";"FR2600980";"Prairies, bocage, milieux tourbeux et landes sèches de la vallée de la Belaine";"B";31/5/1995 00:00:00;20/3/2014 00:00:00;31/12/1998 00:00:00;31/12/1998 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;26/3/2015 00:00:00;26/3/2015 00:00:00;;;3512,00;;4,12;46,30;;;;"26";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030464328";;30/9/2015 00:00:00
"4897";"FR2600981";"Prairies inondables de la basse vallée du Doubs jusqu'à l'amont de Navilly";"B";31/5/1995 00:00:00;17/2/2014 00:00:00;30/4/2002 00:00:00;30/4/2002 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;7/6/2011 00:00:00;7/6/2011 00:00:00;;;1431,00;;5,23;46,92;"192";"175";"180";"26";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000024214847&fastPos=1&fastReqId=803036055&categorieLien=id&oldAction=rechTexte";;30/9/2015 00:00:00
"4907";"FR2600994";"Complexe des étangs du Bazois";"B";31/5/1995 00:00:00;18/2/2014 00:00:00;31/12/1998 00:00:00;30/3/2007 00:00:00;7/12/2004 00:00:00;12/12/2008 00:00:00;10/4/2015 00:00:00;10/4/2015 00:00:00;;;397,00;;3,60;47,18;"285";"265";"275";"26";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030508965";;30/9/2015 00:00:00
"4925";"FR3100484";"Pelouses et bois neutrocalcicoles de la cuesta sud du Boulonnais";"B";29/2/1996 00:00:00;30/11/2011 00:00:00;30/4/2002 00:00:00;30/4/2002 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;13/4/2007 00:00:00;13/4/2007 00:00:00;;;420,00;;1,80;50,64;"200";"65";;"31";;"false";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000000461172";;30/9/2015 00:00:00
"4927";"FR3100492";"Prairies et marais tourbeux de la basse vallée de l'Authie";"B";29/2/1996 00:00:00;30/11/2011 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;16/11/2015 00:00:00;16/11/2015 00:00:00;;;307,00;;1,79;50,36;"42";"5";;"31";;"false";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031531594";;30/9/2015 00:00:00
"4928";"FR3100499";"Forêts de Desvres et de Boulogne et bocage prairial humide du Bas-Boulonnais";"B";29/2/1996 00:00:00;30/6/2006 00:00:00;31/3/2001 00:00:00;30/9/2015 00:00:00;7/12/2004 00:00:00;9/12/2016 00:00:00;23/7/2015 00:00:00;30/1/2017 00:00:00;;;1328,00;;1,82;50,68;"198";"18";;"31";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000033995628&dateTexte=";;30/9/2015 00:00:00
"4931";"FR4302001";"Côte de Mancy";"B";31/10/2001 00:00:00;10/7/2014 00:00:00;30/4/2002 00:00:00;30/4/2002 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;27/5/2009 00:00:00;27/5/2009 00:00:00;;;45,89;;5,54;46,65;"415";"278";"375";"43";;"false";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000020776830";;30/9/2015 00:00:00
"4953";"FR8201682";"Rebord méridional du Vercors";"B";31/12/1995 00:00:00;10/6/2015 00:00:00;30/4/2002 00:00:00;30/9/2015 00:00:00;22/12/2003 00:00:00;9/12/2016 00:00:00;29/12/2016 00:00:00;29/12/2016 00:00:00;;;4724,00;;5,24;44,87;"1700";"662";"1335";"82";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000033825505&dateTexte=";;30/9/2015 00:00:00
"4954";"FR8201692";"Monts du matin, combe Laval et val Sainte-Marie";"B";31/12/1995 00:00:00;22/4/2015 00:00:00;30/4/2002 00:00:00;30/9/2015 00:00:00;22/12/2003 00:00:00;9/12/2016 00:00:00;17/10/2008 00:00:00;9/1/2017 00:00:00;;;2339,00;;5,18;44,98;"1287";"257";"773";"82";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000033876762&dateTexte=";;30/9/2015 00:00:00
"4955";"FR8201726";"Étangs, landes, vallons tourbeux humides et ruisseaux à écrevisses de Chambaran";"B";31/12/1995 00:00:00;24/4/2015 00:00:00;31/3/1999 00:00:00;30/4/2013 00:00:00;7/12/2004 00:00:00;3/12/2014 00:00:00;26/10/2015 00:00:00;26/10/2015 00:00:00;;;2480,00;;5,17;45,28;"694";"420";"546";"82";;"true";;" http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031424915";;30/9/2015 00:00:00
"4964";"FR8302032";"Affluents rive droite de la Truyère amont";"B";30/11/1995 00:00:00;9/2/2015 00:00:00;30/9/2015 00:00:00;30/9/2015 00:00:00;9/12/2016 00:00:00;9/12/2016 00:00:00;6/1/2017 00:00:00;6/1/2017 00:00:00;;;2198,00;;2,85;45,04;;;;"83";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000033876720&dateTexte=";;30/9/2015 00:00:00
"5327";"FR2100264";"Pelouses, rochers, bois, prairies de la vallée de la Marne à Poulangy-Marnay";"B";30/6/1995 00:00:00;31/3/2009 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;26/12/2013 00:00:00;26/12/2013 00:00:00;;;367,00;;5,24;48,02;"360";"283";"307";"21";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000028535326";;13/6/2016 00:00:00
"5331";"FR2100281";"Marais de Villechétif";"B";30/6/1995 00:00:00;31/12/2006 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/10/2008 00:00:00;17/10/2008 00:00:00;;;131,00;;4,12;48,31;"109";"104";"106";"21";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000019808113";;13/6/2016 00:00:00
"5338";"FR2200382";"Massif forestier de Compiègne";"B";31/1/1996 00:00:00;30/3/2015 00:00:00;30/4/2002 00:00:00;31/5/2016 00:00:00;7/12/2004 00:00:00;12/12/2017 00:00:00;27/7/2016 00:00:00;9/7/2018 00:00:00;;;3185,00;;2,86;49,32;"130";"32";;"22";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037262149&";;13/6/2016 00:00:00
"5355";"FR4301323";"Basse vallée du Doubs";"B";30/11/1995 00:00:00;11/7/2014 00:00:00;31/12/1998 00:00:00;31/12/1998 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;27/5/2009 00:00:00;27/5/2009 00:00:00;;;3804,00;;5,40;47,00;"208";"178";"190";"43";;"false";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000020776860";;13/6/2016 00:00:00
"5364";"FR7200676";"Coteaux calcaires de Borrèze";"B";30/11/1995 00:00:00;10/3/2015 00:00:00;31/7/2003 00:00:00;31/5/2016 00:00:00;7/12/2004 00:00:00;12/12/2017 00:00:00;22/8/2016 00:00:00;23/10/2019 00:00:00;;;416,00;;1,40;44,94;"300";"130";"200";"72";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000039407450";"Mise à jour suite à validation du Docob";13/6/2016 00:00:00
"5367";"FR7200694";"Réseau hydrographique de la Bassanne";"B";30/11/1995 00:00:00;7/1/2015 00:00:00;30/4/2002 00:00:00;31/5/2016 00:00:00;7/12/2004 00:00:00;12/12/2017 00:00:00;23/9/2016 00:00:00;7/1/2021 00:00:00;;;321,00;;-0,10;44,50;"105";"11";;"72";;"true";;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000043092525";"Mise à jour suite validation Docob et reconsultations locales";13/6/2016 00:00:00
"5370";"FR7200717";"Zones humides de l'arrière dune du Marensin";"B";30/11/1995 00:00:00;18/3/2015 00:00:00;31/7/2003 00:00:00;31/5/2016 00:00:00;7/12/2004 00:00:00;12/12/2017 00:00:00;5/4/2016 00:00:00;7/1/2021 00:00:00;;;1616,00;"0";-1,34;43,75;"50";"0";;"72";;"true";;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000043092560";"Mise à jour suite validation du Docob (2012)";13/6/2016 00:00:00
